ID,SRC_IP,DST_IP,TOS,TTL,LEN,PROTOCOLO,PUERTO_ORIGEN,PUERTO_DESTINO,ICMP_TYPE,ICMP_CODE,FLAGS
15251,35.201.101.243,192.168.1.73,0,123,323,TCP,443,58002,-1,-1,-A---
48226,192.168.1.73,35.201.101.243,0,128,120,TCP,61730,443,-1,-1,-A---
48227,192.168.1.73,35.201.101.243,0,128,120,TCP,58002,443,-1,-1,-A---
24632,35.201.101.243,192.168.1.73,0,123,40,TCP,443,60352,-1,-1,-A---
24899,35.201.101.243,192.168.1.73,0,123,40,TCP,443,54659,-1,-1,-A---
24900,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,54659,-1,-1,-A---
24901,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,54659,-1,-1,-A---
24902,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,54659,-1,-1,-A---
24903,35.201.101.243,192.168.1.73,0,123,323,TCP,443,54659,-1,-1,-A---
48228,192.168.1.73,35.201.101.243,0,128,40,TCP,54659,443,-1,-1,-A---
48229,192.168.1.73,35.201.101.243,0,128,720,TCP,56736,443,-1,-1,-A---
24633,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,60352,-1,-1,-A---
24634,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,60352,-1,-1,-A---
24635,35.201.101.243,192.168.1.73,0,123,1452,TCP,443,60352,-1,-1,-A---
24636,35.201.101.243,192.168.1.73,0,123,323,TCP,443,60352,-1,-1,-A---
48230,192.168.1.73,35.201.101.243,0,128,40,TCP,60352,443,-1,-1,-A---
2716,35.201.101.243,192.168.1.73,0,123,40,TCP,443,56736,-1,-1,-A---
1697,34.117.228.201,192.168.1.73,0,123,40,TCP,443,54860,-1,-1,-A---
48231,192.168.1.73,35.201.101.243,0,128,120,TCP,54659,443,-1,-1,-A---
48232,192.168.1.73,35.201.101.243,0,128,120,TCP,60352,443,-1,-1,-A---
48233,192.168.1.73,35.201.101.243,0,128,730,TCP,61730,443,-1,-1,-A---
48234,192.168.1.73,35.201.101.243,0,128,730,TCP,58002,443,-1,-1,-A---
31232,35.201.101.243,192.168.1.73,0,123,40,TCP,443,61730,-1,-1,-A---
15252,35.201.101.243,192.168.1.73,0,123,40,TCP,443,58002,-1,-1,-A---
2717,35.201.101.243,192.168.1.73,0,123,40,TCP,443,56736,-1,-1,-A---
48235,192.168.1.73,35.201.101.243,0,128,811,TCP,54659,443,-1,-1,-A---
48236,192.168.1.73,35.201.101.243,0,128,744,TCP,60352,443,-1,-1,-A---
31233,35.201.101.243,192.168.1.73,0,123,40,TCP,443,61730,-1,-1,-A---
24904,35.201.101.243,192.168.1.73,0,123,40,TCP,443,54659,-1,-1,-A---
24637,35.201.101.243,192.168.1.73,0,123,40,TCP,443,60352,-1,-1,-A---
15253,35.201.101.243,192.168.1.73,0,123,40,TCP,443,58002,-1,-1,-A---
55073,192.168.1.73,34.117.228.201,0,128,1452,TCP,54860,443,-1,-1,-A---
55074,192.168.1.73,34.117.228.201,0,128,1452,TCP,54860,443,-1,-1,-A---
55075,192.168.1.73,34.117.228.201,0,128,385,TCP,54860,443,-1,-1,-A---
24905,35.201.101.243,192.168.1.73,0,123,40,TCP,443,54659,-1,-1,-A---
24638,35.201.101.243,192.168.1.73,0,123,40,TCP,443,60352,-1,-1,-A---
1698,34.117.228.201,192.168.1.73,0,123,40,TCP,443,54860,-1,-1,-A---
1699,34.117.228.201,192.168.1.73,0,123,40,TCP,443,54860,-1,-1,-A---
1700,34.117.228.201,192.168.1.73,0,123,40,TCP,443,54860,-1,-1,-A---
2718,35.201.101.243,192.168.1.73,0,123,802,TCP,443,56736,-1,-1,-A---
31234,35.201.101.243,192.168.1.73,0,123,802,TCP,443,61730,-1,-1,-A---
15254,35.201.101.243,192.168.1.73,0,123,802,TCP,443,58002,-1,-1,-A---
24639,35.201.101.243,192.168.1.73,0,123,802,TCP,443,60352,-1,-1,-A---
1701,34.117.228.201,192.168.1.73,0,123,1338,TCP,443,54860,-1,-1,-A---
1702,34.117.228.201,192.168.1.73,0,123,73,TCP,443,54860,-1,-1,-A---
55076,192.168.1.73,34.117.228.201,0,128,40,TCP,54860,443,-1,-1,-A---
48237,192.168.1.73,35.201.101.243,0,128,40,TCP,61730,443,-1,-1,-A---
48238,192.168.1.73,35.201.101.243,0,128,40,TCP,56736,443,-1,-1,-A---
24906,35.201.101.243,192.168.1.73,0,123,802,TCP,443,54659,-1,-1,-A---
48239,192.168.1.73,35.201.101.243,0,128,40,TCP,58002,443,-1,-1,-A---
48240,192.168.1.73,35.201.101.243,0,128,40,TCP,60352,443,-1,-1,-A---
48241,192.168.1.73,35.201.101.243,0,128,40,TCP,54659,443,-1,-1,-A---
27652,192.168.1.73,3.174.207.88,0,128,1480,TCP,57490,443,-1,-1,-A---
27653,192.168.1.73,3.174.207.88,0,128,65,TCP,57490,443,-1,-1,-A---
20369,3.174.207.88,192.168.1.73,0,250,40,TCP,443,57490,-1,-1,-A---
27654,192.168.1.73,3.174.207.88,0,128,1480,TCP,57490,443,-1,-1,-A---
27655,192.168.1.73,3.174.207.88,0,128,66,TCP,57490,443,-1,-1,-A---
20370,3.174.207.88,192.168.1.73,0,250,40,TCP,443,57490,-1,-1,-A---
20371,3.174.207.88,192.168.1.73,0,250,497,TCP,443,57490,-1,-1,-A---
20372,3.174.207.88,192.168.1.73,0,250,71,TCP,443,57490,-1,-1,-A---
20373,3.174.207.88,192.168.1.73,0,250,496,TCP,443,57490,-1,-1,-A---
20374,3.174.207.88,192.168.1.73,0,250,71,TCP,443,57490,-1,-1,-A---
27656,192.168.1.73,3.174.207.88,0,128,40,TCP,57490,443,-1,-1,-A---
48242,192.168.1.73,35.201.101.243,0,128,729,TCP,54659,443,-1,-1,-A---
48243,192.168.1.73,35.201.101.243,0,128,730,TCP,60352,443,-1,-1,-A---
55077,192.168.1.73,34.117.228.201,0,128,1192,TCP,49270,443,-1,-1,-A---
55078,192.168.1.73,34.117.228.201,0,128,52,TCP,62693,443,-1,-1,S----
3881,192.168.1.73,192.178.56.66,0,128,1444,TCP,54882,443,-1,-1,-A---
29981,192.168.1.73,192.178.56.34,0,128,1432,TCP,49650,443,-1,-1,-A---
29982,192.168.1.73,192.178.56.34,0,128,79,TCP,49650,443,-1,-1,-A---
61098,192.168.1.73,69.90.133.57,0,128,1443,TCP,65218,443,-1,-1,-A---
24907,35.201.101.243,192.168.1.73,0,123,40,TCP,443,54659,-1,-1,-A---
24640,35.201.101.243,192.168.1.73,0,123,40,TCP,443,60352,-1,-1,-A---
8329,34.117.228.201,192.168.1.73,0,123,40,TCP,443,49270,-1,-1,-A---
0,34.117.228.201,192.168.1.73,0,123,52,TCP,443,62693,-1,-1,SA---
55079,192.168.1.73,34.117.228.201,0,128,40,TCP,62693,443,-1,-1,-A---
61099,192.168.1.73,69.90.133.57,0,128,1442,TCP,65218,443,-1,-1,-A---
37831,192.178.56.66,192.168.1.73,0,123,40,TCP,443,54882,-1,-1,-A---
61100,192.168.1.73,69.90.133.57,0,128,1438,TCP,65218,443,-1,-1,-A---
27657,192.168.1.73,3.174.207.88,0,128,1480,TCP,57490,443,-1,-1,-A---
27658,192.168.1.73,3.174.207.88,0,128,455,TCP,57490,443,-1,-1,-A---
35059,192.168.1.73,192.178.52.194,0,128,767,TCP,52860,443,-1,-1,-A---
17976,209.50.244.87,192.168.1.73,32,57,40,TCP,443,60558,-1,-1,-AF--
62110,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62111,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62112,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62113,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62114,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62115,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62116,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62117,192.168.1.73,104.254.151.36,0,128,505,TCP,62518,443,-1,-1,-A---
27659,192.168.1.73,3.174.207.88,0,128,1454,TCP,57490,443,-1,-1,-A---
62118,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62119,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62120,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62121,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62122,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62123,192.168.1.73,104.254.151.36,0,128,972,TCP,62518,443,-1,-1,-A---
62124,192.168.1.73,104.254.151.36,0,128,142,TCP,62518,443,-1,-1,-A---
55080,192.168.1.73,34.117.228.201,0,128,52,TCP,52232,443,-1,-1,S----
55081,192.168.1.73,34.117.228.201,0,128,557,TCP,62693,443,-1,-1,-A---
62125,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62126,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62127,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62128,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62129,192.168.1.73,104.254.151.36,0,128,1492,TCP,62518,443,-1,-1,-A---
62130,192.168.1.73,104.254.151.36,0,128,972,TCP,62518,443,-1,-1,-A---
62131,192.168.1.73,104.254.151.36,0,128,311,TCP,62518,443,-1,-1,-A---
32156,192.168.1.73,44.197.110.19,0,128,1492,TCP,64492,443,-1,-1,-A---
32157,192.168.1.73,44.197.110.19,0,128,588,TCP,64492,443,-1,-1,-A---
32158,192.168.1.73,44.197.110.19,0,128,86,TCP,64492,443,-1,-1,-A---
27660,192.168.1.73,3.174.207.88,0,128,1480,TCP,57490,443,-1,-1,-A---
15757,104.254.151.36,192.168.1.73,40,52,40,TCP,443,62518,-1,-1,-A---
15758,104.254.151.36,192.168.1.73,40,52,40,TCP,443,62518,-1,-1,-A---
15759,104.254.151.36,192.168.1.73,40,52,40,TCP,443,62518,-1,-1,-A---
15760,104.254.151.36,192.168.1.73,40,52,40,TCP,443,62518,-1,-1,-A---
24715,192.178.56.34,192.168.1.73,0,123,40,TCP,443,49650,-1,-1,-A---
24716,192.178.56.34,192.168.1.73,0,123,40,TCP,443,49650,-1,-1,-A---
24717,192.178.56.34,192.168.1.73,0,123,79,TCP,443,49650,-1,-1,-A---
15761,104.254.151.36,192.168.1.73,40,52,917,TCP,443,62518,-1,-1,-A---
15762,104.254.151.36,192.168.1.73,40,52,40,TCP,443,62518,-1,-1,-A---
15763,104.254.151.36,192.168.1.73,40,52,40,TCP,443,62518,-1,-1,-A---
15764,104.254.151.36,192.168.1.73,40,52,40,TCP,443,62518,-1,-1,-A---
11123,192.168.1.73,34.160.152.31,0,128,686,TCP,60883,443,-1,-1,-A---
11124,192.168.1.73,34.160.152.31,0,128,1015,TCP,60883,443,-1,-1,-A---
27435,192.168.1.73,192.168.1.254,0,128,74,UDP,58083,53,-1,-1,
27436,192.168.1.73,192.168.1.254,0,128,74,UDP,64200,53,-1,-1,
15765,104.254.151.36,192.168.1.73,40,52,467,TCP,443,62518,-1,-1,-A---
62132,192.168.1.73,104.254.151.36,0,128,40,TCP,62518,443,-1,-1,-A---
15766,104.254.151.36,192.168.1.73,40,52,40,TCP,443,62518,-1,-1,-A---
15767,104.254.151.36,192.168.1.73,40,52,40,TCP,443,62518,-1,-1,-A---
15768,104.254.151.36,192.168.1.73,40,52,40,TCP,443,62518,-1,-1,-A---
15769,104.254.151.36,192.168.1.73,40,52,917,TCP,443,62518,-1,-1,-A---
29983,192.168.1.73,192.178.56.34,0,128,40,TCP,49650,443,-1,-1,-A---
8330,34.117.228.201,192.168.1.73,0,123,224,TCP,443,49270,-1,-1,-A---
37832,192.178.56.66,192.168.1.73,0,123,110,TCP,443,54882,-1,-1,-A---
37833,192.178.56.66,192.168.1.73,0,123,113,TCP,443,54882,-1,-1,-A---
37834,192.178.56.66,192.168.1.73,0,123,71,TCP,443,54882,-1,-1,-A---
37835,192.178.56.66,192.168.1.73,0,123,79,TCP,443,54882,-1,-1,-A---
24908,35.201.101.243,192.168.1.73,0,123,224,TCP,443,54659,-1,-1,-A---
24641,35.201.101.243,192.168.1.73,0,123,224,TCP,443,60352,-1,-1,-A---
24718,192.178.56.34,192.168.1.73,0,123,229,TCP,443,49650,-1,-1,-A---
24719,192.178.56.34,192.168.1.73,0,123,71,TCP,443,49650,-1,-1,-A---
24720,192.178.56.34,192.168.1.73,0,123,79,TCP,443,49650,-1,-1,-A---
11281,69.90.133.57,192.168.1.73,0,53,316,TCP,443,65218,-1,-1,-A---
11282,69.90.133.57,192.168.1.73,0,53,96,TCP,443,65218,-1,-1,-A---
61101,192.168.1.73,69.90.133.57,0,128,40,TCP,65218,443,-1,-1,-A---
11283,69.90.133.57,192.168.1.73,0,53,83,TCP,443,65218,-1,-1,-A---
11284,69.90.133.57,192.168.1.73,0,53,71,TCP,443,65218,-1,-1,-A---
11285,69.90.133.57,192.168.1.73,0,53,864,TCP,443,65218,-1,-1,-A---
11286,69.90.133.57,192.168.1.73,0,53,96,TCP,443,65218,-1,-1,-A---
61102,192.168.1.73,69.90.133.57,0,128,40,TCP,65218,443,-1,-1,-A---
11287,69.90.133.57,192.168.1.73,0,53,83,TCP,443,65218,-1,-1,-A---
20375,3.174.207.88,192.168.1.73,0,250,40,TCP,443,57490,-1,-1,-A---
11288,69.90.133.57,192.168.1.73,0,53,71,TCP,443,65218,-1,-1,-A---
36928,192.178.52.194,192.168.1.73,0,123,40,TCP,443,52860,-1,-1,-A---
0,34.117.228.201,192.168.1.73,0,123,52,TCP,443,52232,-1,-1,SA---
40362,34.117.228.201,192.168.1.73,0,123,40,TCP,443,62693,-1,-1,-A---
40363,34.117.228.201,192.168.1.73,0,123,1452,TCP,443,62693,-1,-1,-A---
40364,34.117.228.201,192.168.1.73,0,123,1452,TCP,443,62693,-1,-1,-A---
40365,34.117.228.201,192.168.1.73,0,123,1452,TCP,443,62693,-1,-1,-A---
40366,34.117.228.201,192.168.1.73,0,123,323,TCP,443,62693,-1,-1,-A---
3882,192.168.1.73,192.178.56.66,0,128,79,TCP,54882,443,-1,-1,-A---
61103,192.168.1.73,69.90.133.57,0,128,40,TCP,65218,443,-1,-1,-A---
55082,192.168.1.73,34.117.228.201,0,128,861,TCP,49270,443,-1,-1,-A---
55083,192.168.1.73,34.117.228.201,0,128,40,TCP,52232,443,-1,-1,-A---
20376,3.174.207.88,192.168.1.73,0,250,40,TCP,443,57490,-1,-1,-A---
29984,192.168.1.73,192.178.56.34,0,128,79,TCP,49650,443,-1,-1,-A---
55084,192.168.1.73,34.117.228.201,0,128,120,TCP,62693,443,-1,-1,-A---
62133,192.168.1.73,104.254.151.36,0,128,40,TCP,62518,443,-1,-1,-A---
11289,69.90.133.57,192.168.1.73,0,53,316,TCP,443,65218,-1,-1,-A---
11290,69.90.133.57,192.168.1.73,0,53,96,TCP,443,65218,-1,-1,-A---
61104,192.168.1.73,69.90.133.57,0,128,40,TCP,65218,443,-1,-1,-A---
55085,192.168.1.73,34.117.228.201,0,128,557,TCP,52232,443,-1,-1,-A---
48244,192.168.1.73,35.201.101.243,0,128,40,TCP,60352,443,-1,-1,-A---
48245,192.168.1.73,35.201.101.243,0,128,40,TCP,54659,443,-1,-1,-A---
36929,192.178.52.194,192.168.1.73,0,123,110,TCP,443,52860,-1,-1,-A---
36930,192.178.52.194,192.168.1.73,0,123,113,TCP,443,52860,-1,-1,-A---
36931,192.178.52.194,192.168.1.73,0,123,71,TCP,443,52860,-1,-1,-A---
36932,192.178.52.194,192.168.1.73,0,123,79,TCP,443,52860,-1,-1,-A---
20377,3.174.207.88,192.168.1.73,0,250,497,TCP,443,57490,-1,-1,-A---
20378,3.174.207.88,192.168.1.73,0,250,71,TCP,443,57490,-1,-1,-A---
35060,192.168.1.73,192.178.52.194,0,128,79,TCP,52860,443,-1,-1,-A---
24721,192.178.56.34,192.168.1.73,0,123,79,TCP,443,49650,-1,-1,-A---
37836,192.178.56.66,192.168.1.73,0,123,79,TCP,443,54882,-1,-1,-A---
20379,3.174.207.88,192.168.1.73,0,250,497,TCP,443,57490,-1,-1,-A---
20380,3.174.207.88,192.168.1.73,0,250,71,TCP,443,57490,-1,-1,-A---
29985,192.168.1.73,192.178.56.34,0,128,52,TCP,49650,443,-1,-1,-A---
3883,192.168.1.73,192.178.56.66,0,128,52,TCP,54882,443,-1,-1,-A---
27661,192.168.1.73,3.174.207.88,0,128,40,TCP,57490,443,-1,-1,-A---
20381,3.174.207.88,192.168.1.73,0,250,52,TCP,443,57490,-1,-1,-A---
48246,192.168.1.73,35.201.101.243,0,128,720,TCP,60352,443,-1,-1,-A---
40367,34.117.228.201,192.168.1.73,0,123,323,TCP,443,62693,-1,-1,-A---
55086,192.168.1.73,34.117.228.201,0,128,52,TCP,62693,443,-1,-1,-A---
25458,44.197.110.19,192.168.1.73,0,250,40,TCP,443,64492,-1,-1,-A---
25459,44.197.110.19,192.168.1.73,0,250,86,TCP,443,64492,-1,-1,-A---
25460,44.197.110.19,192.168.1.73,0,250,188,TCP,443,64492,-1,-1,-A---
8331,34.117.228.201,192.168.1.73,0,123,224,TCP,443,49270,-1,-1,-A---
28224,192.168.1.254,192.168.1.73,0,64,182,UDP,53,58083,-1,-1,
28225,192.168.1.254,192.168.1.73,0,64,194,UDP,53,64200,-1,-1,
3263,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
55087,192.168.1.73,34.117.228.201,0,128,52,TCP,49270,443,-1,-1,-A---
3264,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
24642,35.201.101.243,192.168.1.73,0,123,224,TCP,443,60352,-1,-1,-A---
24909,35.201.101.243,192.168.1.73,0,123,224,TCP,443,54659,-1,-1,-A---
48247,192.168.1.73,35.201.101.243,0,128,52,TCP,60352,443,-1,-1,-A---
48248,192.168.1.73,35.201.101.243,0,128,52,TCP,54659,443,-1,-1,-A---
36933,192.178.52.194,192.168.1.73,0,123,79,TCP,443,52860,-1,-1,-A---
3265,34.160.152.31,192.168.1.73,0,123,106,TCP,443,60883,-1,-1,-A---
3266,34.160.152.31,192.168.1.73,0,123,107,TCP,443,60883,-1,-1,-A---
3267,34.160.152.31,192.168.1.73,0,123,79,TCP,443,60883,-1,-1,-A---
35061,192.168.1.73,192.178.52.194,0,128,52,TCP,52860,443,-1,-1,-A---
11125,192.168.1.73,34.160.152.31,0,128,79,TCP,60883,443,-1,-1,-A---
8332,34.117.228.201,192.168.1.73,0,123,40,TCP,443,49270,-1,-1,-A---
54960,34.117.228.201,192.168.1.73,0,123,40,TCP,443,52232,-1,-1,-A---
54961,34.117.228.201,192.168.1.73,0,123,1452,TCP,443,52232,-1,-1,-A---
54962,34.117.228.201,192.168.1.73,0,123,1452,TCP,443,52232,-1,-1,-A---
54963,34.117.228.201,192.168.1.73,0,123,1452,TCP,443,52232,-1,-1,-A---
54964,34.117.228.201,192.168.1.73,0,123,323,TCP,443,52232,-1,-1,-A---
37837,192.178.56.66,192.168.1.73,0,123,40,TCP,443,54882,-1,-1,-A---
24722,192.178.56.34,192.168.1.73,0,123,40,TCP,443,49650,-1,-1,-A---
40368,34.117.228.201,192.168.1.73,0,123,40,TCP,443,62693,-1,-1,-A---
18817,34.231.159.219,192.168.1.73,0,59,40,TCP,443,58964,-1,-1,-AF--
32159,192.168.1.73,44.197.110.19,0,128,40,TCP,64492,443,-1,-1,-A---
55088,192.168.1.73,34.117.228.201,0,128,120,TCP,52232,443,-1,-1,-A---
55089,192.168.1.73,34.117.228.201,0,128,1452,TCP,52232,443,-1,-1,-A---
55090,192.168.1.73,34.117.228.201,0,128,881,TCP,52232,443,-1,-1,-A---
11291,69.90.133.57,192.168.1.73,0,53,114,TCP,443,65218,-1,-1,-A---
8333,34.117.228.201,192.168.1.73,0,123,224,TCP,443,49270,-1,-1,-A---
20382,3.174.207.88,192.168.1.73,0,250,71,TCP,443,57490,-1,-1,-A---
36934,192.178.52.194,192.168.1.73,0,123,40,TCP,443,52860,-1,-1,-A---
27662,192.168.1.73,3.174.207.88,0,128,52,TCP,57490,443,-1,-1,-A---
3268,34.160.152.31,192.168.1.73,0,123,79,TCP,443,60883,-1,-1,-A---
11126,192.168.1.73,34.160.152.31,0,128,52,TCP,60883,443,-1,-1,-A---
56242,154.59.122.69,192.168.1.73,40,49,40,TCP,443,61219,-1,-1,-AF--
27263,192.168.1.73,154.59.122.69,0,128,40,TCP,61219,443,-1,-1,-A---
56241,154.59.122.69,192.168.1.73,40,49,64,TCP,443,61219,-1,-1,-A---
27264,192.168.1.73,154.59.122.69,0,128,40,TCP,61219,443,-1,-1,-A---
55091,192.168.1.73,34.117.228.201,0,128,40,TCP,49270,443,-1,-1,-A---
61105,192.168.1.73,69.90.133.57,0,128,40,TCP,65218,443,-1,-1,-A---
24643,35.201.101.243,192.168.1.73,0,123,40,TCP,443,60352,-1,-1,-A---
3269,34.160.152.31,192.168.1.73,0,123,40,TCP,443,60883,-1,-1,-A---
54965,34.117.228.201,192.168.1.73,0,123,40,TCP,443,52232,-1,-1,-A---
54966,34.117.228.201,192.168.1.73,0,123,802,TCP,443,52232,-1,-1,-A---
24644,35.201.101.243,192.168.1.73,0,123,224,TCP,443,60352,-1,-1,-A---
55092,192.168.1.73,34.117.228.201,0,128,40,TCP,52232,443,-1,-1,-A---
48249,192.168.1.73,35.201.101.243,0,128,40,TCP,60352,443,-1,-1,-A---
